participant_code,condition_code,condition_name,condition_hz,condition_type,stimulus_type,trialn,png_filename,focal_x_norm,focal_y_norm,detail_raw,detail,r_directionality_raw,r_directionality,theta_directionality_raw,theta_directionality,brightness_raw,brightness,contrast_raw,contrast
ZBV2331,4,15 Hz,15.0,EXPERIMENTAL,LIGHT,10,saveTime_2510171053__sessionTime_202510170920__participant_ZBV2331__trialN_10__trialT_4__fileType_uncropped.png,0.0,0.0,0.0050676796,0.2312993,0.2619323,0.36209586,0.27414316,0.3511777,0.90752846,0.90752846,0.14467032,0.14467032
TKB3728,A10,,,VALIDATION,IMAGE,11,saveTime_2510171055__sessionTime_202510170920__participant_TKB3728__trialN_11__trialT_A10__fileType_cropped.png,0.0,0.0,0.018309165,0.83566785,0.34311113,0.47431764,0.46427947,0.59474254,0.6199185,0.6199185,0.027637357,0.027637357
TKB3728,A10,,,VALIDATION,IMAGE,11,saveTime_2510171055__sessionTime_202510170920__participant_TKB3728__trialN_11__trialT_A10__fileType_uncropped.png,0.0,0.0,0.018522026,0.8453833,0.34546298,0.47756886,0.46409464,0.5945057,0.6201054,0.6201054,0.027810229,0.027810229
ABU7735,A11,,,VALIDATION,IMAGE,11,saveTime_2510171056__sessionTime_202510170920__participant_ABU7735__trialN_11__trialT_A11__fileType_cropped.png,0.0,0.0,0.015884116,0.72498363,0.31873882,0.4406253,0.31402624,0.40226796,0.42854223,0.42854223,0.24925923,0.24925923
ABU7735,A11,,,VALIDATION,IMAGE,11,saveTime_2510171056__sessionTime_202510170920__participant_ABU7735__trialN_11__trialT_A11__fileType_uncropped.png,0.0,0.0,0.01618094,0.7385313,0.31745628,0.4388523,0.31322652,0.4012435,0.43175453,0.43175453,0.25125456,0.25125456
BCE0029,A09,,,VALIDATION,IMAGE,11,saveTime_2510171056__sessionTime_202510170920__participant_BCE0029__trialN_11__trialT_A09__fileType_cropped.png,0.0,0.0,0.012911532,0.5893088,0.81189924,1.1223714,0.021789864,0.027912838,0.12257799,0.12257799,0.11816845,0.11816845
BCE0029,A09,,,VALIDATION,IMAGE,11,saveTime_2510171056__sessionTime_202510170920__participant_BCE0029__trialN_11__trialT_A09__fileType_uncropped.png,0.0,0.0,0.01324407,0.6044865,0.8110174,1.1211524,0.02187729,0.028024834,0.12374337,0.12374337,0.119496785,0.119496785
GBU2694,A12,,,VALIDATION,IMAGE,11,saveTime_2510171056__sessionTime_202510170920__participant_GBU2694__trialN_11__trialT_A12__fileType_cropped.png,0.0,0.0,0.002397429,0.10942358,0.22914396,0.31676918,0.36538652,0.46806052,0.7119666,0.7119666,0.2436221,0.2436221
GBU2694,A12,,,VALIDATION,IMAGE,11,saveTime_2510171056__sessionTime_202510170920__participant_GBU2694__trialN_11__trialT_A12__fileType_uncropped.png,0.0,0.0,0.0024025189,0.109655894,0.22741103,0.31437355,0.36824504,0.4717223,0.7155114,0.7155114,0.24327458,0.24327458
ZBV2331,A04,,,VALIDATION,IMAGE,11,saveTime_2510171056__sessionTime_202510170920__participant_ZBV2331__trialN_11__trialT_A04__fileType_cropped.png,0.0,0.0,0.010636183,0.48545724,0.71875876,0.99361384,0.12084785,0.15480623,0.00814941,0.00814941,0.034072947,0.034072947
ZBV2331,A04,,,VALIDATION,IMAGE,11,saveTime_2510171056__sessionTime_202510170920__participant_ZBV2331__trialN_11__trialT_A04__fileType_uncropped.png,0.0,0.0,0.010812479,0.49350372,0.7242138,1.0011549,0.115889646,0.14845477,0.0082575,0.0082575,0.034283277,0.034283277
TKB3728,5,20 Hz,20.0,EXPERIMENTAL,LIGHT,12,saveTime_2510171105__sessionTime_202510170920__participant_TKB3728__trialN_12__trialT_5__fileType_cropped.png,0.0,0.0,0.0019459721,0.088818155,0.0056268177,0.0077785263,0.9028724,1.1565806,0.8167638,0.8167638,0.106154785,0.106154785
TKB3728,5,20 Hz,20.0,EXPERIMENTAL,LIGHT,12,saveTime_2510171105__sessionTime_202510170920__participant_TKB3728__trialN_12__trialT_5__fileType_uncropped.png,0.0,0.0,0.0020224499,0.09230876,0.0055446685,0.007664963,0.9037436,1.1576966,0.8136475,0.8136475,0.10727785,0.10727785
ABU7735,5,20 Hz,20.0,EXPERIMENTAL,LIGHT,12,saveTime_2510171106__sessionTime_202510170920__participant_ABU7735__trialN_12__trialT_5__fileType_cropped.png,0.0,0.0,0.0037400199,0.17070217,0.69959104,0.96711636,0.06161118,0.078923985,0.87087774,0.87087774,0.1818244,0.1818244
ABU7735,5,20 Hz,20.0,EXPERIMENTAL,LIGHT,12,saveTime_2510171106__sessionTime_202510170920__participant_ABU7735__trialN_12__trialT_5__fileType_uncropped.png,0.0,0.0,0.0038129666,0.17403162,0.7053798,0.9751187,0.05885499,0.075393304,0.8700615,0.8700615,0.18315941,0.18315941
BCE0029,5,20 Hz,20.0,EXPERIMENTAL,LIGHT,12,saveTime_2510171106__sessionTime_202510170920__participant_BCE0029__trialN_12__trialT_5__fileType_cropped.png,0.0,0.0,0.0004347147,0.01984127,0.22495738,0.31098163,0.318588,0.40811157,0.6618923,0.6618923,0.14512329,0.14512329
BCE0029,5,20 Hz,20.0,EXPERIMENTAL,LIGHT,12,saveTime_2510171106__sessionTime_202510170920__participant_BCE0029__trialN_12__trialT_5__fileType_uncropped.png,0.0,0.0,0.0004366226,0.019928351,0.2239768,0.30962607,0.32349718,0.41440025,0.6664173,0.6664173,0.13802253,0.13802253
GBU2694,5,20 Hz,20.0,EXPERIMENTAL,LIGHT,12,saveTime_2510171106__sessionTime_202510170920__participant_GBU2694__trialN_12__trialT_5__fileType_cropped.png,0.0,0.0,0.0005641735,0.025750035,0.08934495,0.12351067,0.5262158,0.674083,0.3015315,0.3015315,0.22116745,0.22116745
GBU2694,5,20 Hz,20.0,EXPERIMENTAL,LIGHT,12,saveTime_2510171106__sessionTime_202510170920__participant_GBU2694__trialN_12__trialT_5__fileType_uncropped.png,0.0,0.0,0.00058669725,0.026778067,0.089263365,0.123397894,0.52592576,0.6737115,0.30885866,0.30885866,0.22221668,0.22221668
ZBV2331,5,20 Hz,20.0,EXPERIMENTAL,LIGHT,12,saveTime_2510171106__sessionTime_202510170920__participant_ZBV2331__trialN_12__trialT_5__fileType_cropped.png,0.0,0.0,0.0039806548,0.18168525,0.35823268,0.49522173,0.2024384,0.2593238,0.9522025,0.9522025,0.11093635,0.11093635
ZBV2331,5,20 Hz,20.0,EXPERIMENTAL,LIGHT,12,saveTime_2510171106__sessionTime_202510170920__participant_ZBV2331__trialN_12__trialT_5__fileType_uncropped.png,0.0,0.0,0.004140883,0.1889984,0.35850328,0.4955958,0.2023177,0.2591692,0.95019376,0.95019376,0.11281182,0.11281182
TKB3728,6,40 Hz,40.0,EXPERIMENTAL,LIGHT,13,saveTime_2510171108__sessionTime_202510170920__participant_TKB3728__trialN_13__trialT_6__fileType_cropped.png,0.0,0.0,0.0012427492,0.05672162,0.014542285,0.02010329,0.7688488,0.9848961,0.72165716,0.72165716,0.07488099,0.07488099
TKB3728,6,40 Hz,40.0,EXPERIMENTAL,LIGHT,13,saveTime_2510171108__sessionTime_202510170920__participant_TKB3728__trialN_13__trialT_6__fileType_uncropped.png,0.0,0.0,0.0014291429,0.06522901,0.012984196,0.017949384,0.77393275,0.9914087,0.72211397,0.72211397,0.07344362,0.07344362
ABU7735,6,40 Hz,40.0,EXPERIMENTAL,LIGHT,13,saveTime_2510171109__sessionTime_202510170920__participant_ABU7735__trialN_13__trialT_6__fileType_cropped.png,0.0,0.0,0.0023268112,0.106200434,0.3192089,0.44127515,0.26562014,0.3402597,0.9003843,0.9003843,0.024210079,0.024210079
ABU7735,6,40 Hz,40.0,EXPERIMENTAL,LIGHT,13,saveTime_2510171109__sessionTime_202510170920__participant_ABU7735__trialN_13__trialT_6__fileType_uncropped.png,0.0,0.0,0.0023907286,0.109117754,0.3208105,0.4434892,0.26400638,0.33819246,0.8998275,0.8998275,0.024258194,0.024258194
BCE0029,6,40 Hz,40.0,EXPERIMENTAL,LIGHT,13,saveTime_2510171109__sessionTime_202510170920__participant_BCE0029__trialN_13__trialT_6__fileType_cropped.png,0.0,0.0,0.0004512049,0.020593917,0.1343412,0.18571359,0.48933023,0.62683254,0.6885967,0.6885967,0.14931035,0.14931035
BCE0029,6,40 Hz,40.0,EXPERIMENTAL,LIGHT,13,saveTime_2510171109__sessionTime_202510170920__participant_BCE0029__trialN_13__trialT_6__fileType_uncropped.png,0.0,0.0,0.00045405808,0.020724142,0.12849757,0.17763536,0.498758,0.6389095,0.6955975,0.6955975,0.13815174,0.13815174
GBU2694,6,40 Hz,40.0,EXPERIMENTAL,LIGHT,13,saveTime_2510171109__sessionTime_202510170920__participant_GBU2694__trialN_13__trialT_6__fileType_cropped.png,0.0,0.0,0.0004556289,0.020795839,0.1680571,0.23232254,0.43135738,0.55256927,0.46395847,0.46395847,0.10797281,0.10797281
GBU2694,6,40 Hz,40.0,EXPERIMENTAL,LIGHT,13,saveTime_2510171109__sessionTime_202510170920__participant_GBU2694__trialN_13__trialT_6__fileType_uncropped.png,0.0,0.0,0.0004749663,0.021678437,0.16803707,0.23229486,0.4313258,0.5525288,0.46634004,0.46634004,0.10960659,0.10960659
ZBV2331,6,40 Hz,40.0,EXPERIMENTAL,LIGHT,13,saveTime_2510171109__sessionTime_202510170920__participant_ZBV2331__trialN_13__trialT_6__fileType_cropped.png,0.0,0.0,0.008201517,0.37433407,0.36782297,0.50847936,0.3507691,0.4493356,0.5769182,0.5769182,0.08666463,0.08666463
ZBV2331,6,40 Hz,40.0,EXPERIMENTAL,LIGHT,13,saveTime_2510171109__sessionTime_202510170920__participant_ZBV2331__trialN_13__trialT_6__fileType_uncropped.png,0.0,0.0,0.008311029,0.3793324,0.35821357,0.4951953,0.3604172,0.4616948,0.57600737,0.57600737,0.08692471,0.08692471
ABU7735,6,40 Hz,40.0,EXPERIMENTAL,LIGHT,14,saveTime_2510171112__sessionTime_202510170920__participant_ABU7735__trialN_14__trialT_6__fileType_cropped.png,0.0,0.0,0.003918764,0.17886044,0.31632525,0.4372888,0.24783489,0.31747678,0.8393528,0.8393528,0.1429552,0.1429552
ABU7735,6,40 Hz,40.0,EXPERIMENTAL,LIGHT,14,saveTime_2510171112__sessionTime_202510170920__participant_ABU7735__trialN_14__trialT_6__fileType_uncropped.png,0.0,0.0,0.003964307,0.1809391,0.32044595,0.44298527,0.24674739,0.31608367,0.83897364,0.83897364,0.14287958,0.14287958
BCE0029,6,40 Hz,40.0,EXPERIMENTAL,LIGHT,14,saveTime_2510171112__sessionTime_202510170920__participant_BCE0029__trialN_14__trialT_6__fileType_cropped.png,0.0,0.0,0.00037545254,0.017136425,0.23105915,0.31941673,0.41159388,0.5272522,0.77514446,0.77514446,0.13918747,0.13918747
BCE0029,6,40 Hz,40.0,EXPERIMENTAL,LIGHT,14,saveTime_2510171112__sessionTime_202510170920__participant_BCE0029__trialN_14__trialT_6__fileType_uncropped.png,0.0,0.0,0.00037497745,0.01711474,0.23761007,0.32847273,0.4149823,0.5315928,0.7808256,0.7808256,0.13077185,0.13077185
GBU2694,6,40 Hz,40.0,EXPERIMENTAL,LIGHT,14,saveTime_2510171112__sessionTime_202510170920__participant_GBU2694__trialN_14__trialT_6__fileType_cropped.png,0.0,0.0,0.00023763106,0.010845969,0.05089289,0.070354454,0.61141527,0.7832236,0.47322562,0.47322562,0.10757429,0.10757429
GBU2694,6,40 Hz,40.0,EXPERIMENTAL,LIGHT,14,saveTime_2510171112__sessionTime_202510170920__participant_GBU2694__trialN_14__trialT_6__fileType_uncropped.png,0.0,0.0,0.00024771635,0.011306282,0.050725944,0.070123665,0.6118581,0.78379095,0.47550112,0.47550112,0.10925276,0.10925276
TKB3728,6,40 Hz,40.0,EXPERIMENTAL,LIGHT,14,saveTime_2510171112__sessionTime_202510170920__participant_TKB3728__trialN_14__trialT_6__fileType_cropped.png,0.0,0.0,0.0006443394,0.029408973,0.34719115,0.47995788,0.25096744,0.32148957,0.8543895,0.8543895,0.06311802,0.06311802
TKB3728,6,40 Hz,40.0,EXPERIMENTAL,LIGHT,14,saveTime_2510171112__sessionTime_202510170920__participant_TKB3728__trialN_14__trialT_6__fileType_uncropped.png,0.0,0.0,0.0006588051,0.030069215,0.3441464,0.4757488,0.25233042,0.32323554,0.85344005,0.85344005,0.06338794,0.06338794
ZBV2331,6,40 Hz,40.0,EXPERIMENTAL,LIGHT,14,saveTime_2510171113__sessionTime_202510170920__participant_ZBV2331__trialN_14__trialT_6__fileType_cropped.png,0.0,0.0,0.00059620984,0.02721224,0.34163165,0.47227243,0.32186168,0.41230518,0.5541485,0.5541485,0.20127527,0.20127527
ZBV2331,6,40 Hz,40.0,EXPERIMENTAL,LIGHT,14,saveTime_2510171113__sessionTime_202510170920__participant_ZBV2331__trialN_14__trialT_6__fileType_uncropped.png,0.0,0.0,0.0006206925,0.02832968,0.34278902,0.47387236,0.3212618,0.4115367,0.56206626,0.56206626,0.20170532,0.20170532
ABU7735,3,10 Hz,10.0,EXPERIMENTAL,LIGHT,15,saveTime_2510171116__sessionTime_202510170920__participant_ABU7735__trialN_15__trialT_3__fileType_cropped.png,0.0,0.0,0.010173317,0.46433106,0.47002932,0.64976966,0.15741798,0.2016526,0.8319558,0.8319558,0.23314542,0.23314542
ABU7735,3,10 Hz,10.0,EXPERIMENTAL,LIGHT,15,saveTime_2510171116__sessionTime_202510170920__participant_ABU7735__trialN_15__trialT_3__fileType_uncropped.png,0.0,0.0,0.010514544,0.47990537,0.46665588,0.6451062,0.15849084,0.20302694,0.8290959,0.8290959,0.23626967,0.23626967
BCE0029,3,10 Hz,10.0,EXPERIMENTAL,LIGHT,15,saveTime_2510171116__sessionTime_202510170920__participant_BCE0029__trialN_15__trialT_3__fileType_cropped.png,0.0,0.0,0.0004042052,0.018448755,0.18522239,0.25605187,0.43497986,0.5572097,0.7750611,0.7750611,0.093086384,0.093086384
BCE0029,3,10 Hz,10.0,EXPERIMENTAL,LIGHT,15,saveTime_2510171116__sessionTime_202510170920__participant_BCE0029__trialN_15__trialT_3__fileType_uncropped.png,0.0,0.0,0.0004125909,0.018831495,0.19024543,0.26299575,0.4363744,0.5589961,0.77847,0.77847,0.0866184,0.0866184
GBU2694,3,10 Hz,10.0,EXPERIMENTAL,LIGHT,15,saveTime_2510171116__sessionTime_202510170920__participant_GBU2694__trialN_15__trialT_3__fileType_cropped.png,0.0,0.0,0.0004612558,0.021052662,0.09463482,0.1308234,0.5716253,0.7322526,0.47572625,0.47572625,0.14661117,0.14661117
GBU2694,3,10 Hz,10.0,EXPERIMENTAL,LIGHT,15,saveTime_2510171116__sessionTime_202510170920__participant_GBU2694__trialN_15__trialT_3__fileType_uncropped.png,0.0,0.0,0.00048032013,0.021922797,0.09491935,0.13121675,0.5717608,0.73242617,0.4791982,0.4791982,0.14868382,0.14868382
TKB3728,3,10 Hz,10.0,EXPERIMENTAL,LIGHT,15,saveTime_2510171116__sessionTime_202510170920__participant_TKB3728__trialN_15__trialT_3__fileType_cropped.png,0.0,0.0,0.00029006146,0.013239,0.20514147,0.28358805,0.4129127,0.52894163,0.7463781,0.7463781,0.125065,0.125065
TKB3728,3,10 Hz,10.0,EXPERIMENTAL,LIGHT,15,saveTime_2510171116__sessionTime_202510170920__participant_TKB3728__trialN_15__trialT_3__fileType_uncropped.png,0.0,0.0,0.00029473627,0.013452368,0.20127022,0.27823645,0.41608605,0.53300667,0.74422735,0.74422735,0.12709178,0.12709178
ZBV2331,3,10 Hz,10.0,EXPERIMENTAL,LIGHT,15,saveTime_2510171116__sessionTime_202510170920__participant_ZBV2331__trialN_15__trialT_3__fileType_cropped.png,0.0,0.0,0.0010357676,0.04727456,0.5022154,0.69426376,0.17231105,0.22073065,0.28328323,0.28328323,0.1851875,0.1851875
ZBV2331,3,10 Hz,10.0,EXPERIMENTAL,LIGHT,15,saveTime_2510171116__sessionTime_202510170920__participant_ZBV2331__trialN_15__trialT_3__fileType_uncropped.png,0.0,0.0,0.0010796853,0.049279053,0.5024013,0.6945208,0.1722234,0.22061837,0.287479,0.287479,0.1879291,0.1879291
TKB3728,1,2.5 Hz,2.5,EXPERIMENTAL,LIGHT,16,saveTime_2510171119__sessionTime_202510170920__participant_TKB3728__trialN_16__trialT_1__fileType_cropped.png,0.0,0.0,0.0012869785,0.05874034,0.044023175,0.060857743,0.8228211,1.0540347,0.75923496,0.75923496,0.13581243,0.13581243
TKB3728,1,2.5 Hz,2.5,EXPERIMENTAL,LIGHT,16,saveTime_2510171119__sessionTime_202510170920__participant_TKB3728__trialN_16__trialT_1__fileType_uncropped.png,0.0,0.0,0.0013442354,0.06135366,0.044713173,0.0618116,0.82233226,1.0534085,0.7580209,0.7580209,0.13580035,0.13580035
ABU7735,1,2.5 Hz,2.5,EXPERIMENTAL,LIGHT,16,saveTime_2510171120__sessionTime_202510170920__participant_ABU7735__trialN_16__trialT_1__fileType_cropped.png,0.0,0.0,0.0006156913,0.028101414,0.6386232,0.88283426,0.09045738,0.115876004,0.99111074,0.99111074,0.020709112,0.020709112
ABU7735,1,2.5 Hz,2.5,EXPERIMENTAL,LIGHT,16,saveTime_2510171120__sessionTime_202510170920__participant_ABU7735__trialN_16__trialT_1__fileType_uncropped.png,0.0,0.0,0.0006257747,0.02856164,0.63533133,0.87828356,0.090754,0.116255976,0.9908827,0.9908827,0.020941976,0.020941976
BCE0029,1,2.5 Hz,2.5,EXPERIMENTAL,LIGHT,16,saveTime_2510171120__sessionTime_202510170920__participant_BCE0029__trialN_16__trialT_1__fileType_cropped.png,0.0,0.0,0.0002578244,0.011767635,0.28582734,0.3951284,0.44665337,0.57216346,0.83320725,0.83320725,0.10783586,0.10783586
BCE0029,1,2.5 Hz,2.5,EXPERIMENTAL,LIGHT,16,saveTime_2510171120__sessionTime_202510170920__participant_BCE0029__trialN_16__trialT_1__fileType_uncropped.png,0.0,0.0,0.0002568468,0.011723015,0.30513883,0.42182466,0.4520413,0.5790654,0.8382951,0.8382951,0.09765839,0.09765839
GBU2694,1,2.5 Hz,2.5,EXPERIMENTAL,LIGHT,16,saveTime_2510171120__sessionTime_202510170920__participant_GBU2694__trialN_16__trialT_1__fileType_cropped.png,0.0,0.0,0.00017469197,0.0079733,0.024066878,0.03327011,0.6619098,0.8479072,0.5456899,0.5456899,0.3948156,0.3948156
GBU2694,1,2.5 Hz,2.5,EXPERIMENTAL,LIGHT,16,saveTime_2510171120__sessionTime_202510170920__participant_GBU2694__trialN_16__trialT_1__fileType_uncropped.png,0.0,0.0,0.00018192569,0.008303462,0.024035469,0.03322669,0.6619181,0.8479178,0.5631893,0.5631893,0.39366642,0.39366642
ZBV2331,1,2.5 Hz,2.5,EXPERIMENTAL,LIGHT,16,saveTime_2510171120__sessionTime_202510170920__participant_ZBV2331__trialN_16__trialT_1__fileType_cropped.png,0.0,0.0,0.0005354296,0.024438104,0.38697848,0.53496,0.27190036,0.34830466,0.42856616,0.42856616,0.431404,0.431404
ZBV2331,1,2.5 Hz,2.5,EXPERIMENTAL,LIGHT,16,saveTime_2510171120__sessionTime_202510170920__participant_ZBV2331__trialN_16__trialT_1__fileType_uncropped.png,0.0,0.0,0.0005498646,0.02509695,0.3894032,0.5383119,0.27320594,0.3499771,0.43121323,0.43121323,0.43084857,0.43084857
TKB3728,1,2.5 Hz,2.5,EXPERIMENTAL,LIGHT,17,saveTime_2510171122__sessionTime_202510170920__participant_TKB3728__trialN_17__trialT_1__fileType_cropped.png,0.0,0.0,0.0008996331,0.0410611,0.028596645,0.039532073,0.85322857,1.0929867,0.8298631,0.8298631,0.067862265,0.067862265
TKB3728,1,2.5 Hz,2.5,EXPERIMENTAL,LIGHT,17,saveTime_2510171122__sessionTime_202510170920__participant_TKB3728__trialN_17__trialT_1__fileType_uncropped.png,0.0,0.0,0.0010188349,0.046501715,0.027971141,0.038667373,0.858947,1.100312,0.8292751,0.8292751,0.067530155,0.067530155
ABU7735,1,2.5 Hz,2.5,EXPERIMENTAL,LIGHT,17,saveTime_2510171124__sessionTime_202510170920__participant_ABU7735__trialN_17__trialT_1__fileType_cropped.png,0.0,0.0,0.0007951638,0.036292907,0.038056374,0.052609224,0.540539,0.6924311,0.9030954,0.9030954,0.03687435,0.03687435
ABU7735,1,2.5 Hz,2.5,EXPERIMENTAL,LIGHT,17,saveTime_2510171124__sessionTime_202510170920__participant_ABU7735__trialN_17__trialT_1__fileType_uncropped.png,0.0,0.0,0.0008064941,0.036810044,0.036184374,0.050021365,0.54390967,0.69674885,0.9056936,0.9056936,0.03416894,0.03416894
BCE0029,1,2.5 Hz,2.5,EXPERIMENTAL,LIGHT,17,saveTime_2510171124__sessionTime_202510170920__participant_BCE0029__trialN_17__trialT_1__fileType_cropped.png,0.0,0.0,0.00026061208,0.011894871,0.25857612,0.35745627,0.4273588,0.5474471,0.8261347,0.8261347,0.12290679,0.12290679
BCE0029,1,2.5 Hz,2.5,EXPERIMENTAL,LIGHT,17,saveTime_2510171124__sessionTime_202510170920__participant_BCE0029__trialN_17__trialT_1__fileType_uncropped.png,0.0,0.0,0.000261552,0.011937769,0.27027154,0.37362403,0.4273562,0.54744375,0.8315188,0.8315188,0.11104536,0.11104536
GBU2694,1,2.5 Hz,2.5,EXPERIMENTAL,LIGHT,17,saveTime_2510171124__sessionTime_202510170920__participant_GBU2694__trialN_17__trialT_1__fileType_cropped.png,0.0,0.0,0.00019693318,0.008988434,0.045835573,0.06336321,0.56511426,0.723912,0.65230525,0.65230525,0.2939947,0.2939947
GBU2694,1,2.5 Hz,2.5,EXPERIMENTAL,LIGHT,17,saveTime_2510171124__sessionTime_202510170920__participant_GBU2694__trialN_17__trialT_1__fileType_uncropped.png,0.0,0.0,0.00020497834,0.009355632,0.045788597,0.06329827,0.5650741,0.7238605,0.66534203,0.66534203,0.29313248,0.29313248
ZBV2331,1,2.5 Hz,2.5,EXPERIMENTAL,LIGHT,17,saveTime_2510171124__sessionTime_202510170920__participant_ZBV2331__trialN_17__trialT_1__fileType_cropped.png,0.0,0.0,0.00064143795,0.029276544,0.29658303,0.4099971,0.4149423,0.5315415,0.47883737,0.47883737,0.36673692,0.36673692
ZBV2331,1,2.5 Hz,2.5,EXPERIMENTAL,LIGHT,17,saveTime_2510171124__sessionTime_202510170920__participant_ZBV2331__trialN_17__trialT_1__fileType_uncropped.png,0.0,0.0,0.00066381996,0.030298105,0.29404694,0.4064912,0.4189964,0.5367348,0.49636745,0.49636745,0.36289382,0.36289382
NPV7980,2,5 Hz,5.0,EXPERIMENTAL,LIGHT,2,saveTime_2510171332__sessionTime_202510171240__participant_NPV7980__trialN_2__trialT_2__fileType_cropped.png,0.0,0.0,0.00042255243,0.01928616,0.5859793,0.8100592,0.11805694,0.15123107,0.9612374,0.9612374,0.10279329,0.10279329
NPV7980,2,5 Hz,5.0,EXPERIMENTAL,LIGHT,2,saveTime_2510171332__sessionTime_202510171240__participant_NPV7980__trialN_2__trialT_2__fileType_uncropped.png,0.0,0.0,0.00043521743,0.019864216,0.60371006,0.8345702,0.11077136,0.14189823,0.9619075,0.9619075,0.09978152,0.09978152
CPX5604,2,5 Hz,5.0,EXPERIMENTAL,LIGHT,2,saveTime_2510171332__sessionTime_202510171240__participant_CPX5604__trialN_2__trialT_2__fileType_cropped.png,0.0,0.0,0.0011310396,0.05162297,0.18876636,0.26095107,0.38681543,0.495511,0.681106,0.681106,0.10876557,0.10876557
CPX5604,2,5 Hz,5.0,EXPERIMENTAL,LIGHT,2,saveTime_2510171332__sessionTime_202510171240__participant_CPX5604__trialN_2__trialT_2__fileType_uncropped.png,0.0,0.0,0.0011556599,0.05274669,0.18854067,0.26063907,0.38802004,0.4970541,0.6833529,0.6833529,0.10765541,0.10765541
IJH6593,2,5 Hz,5.0,EXPERIMENTAL,LIGHT,2,saveTime_2510171332__sessionTime_202510171240__participant_IJH6593__trialN_2__trialT_2__fileType_cropped.png,0.0,0.0,0.0008264185,0.037719436,0.3347826,0.4628043,0.2341892,0.2999966,0.92316353,0.92316353,0.04636273,0.04636273
IJH6593,2,5 Hz,5.0,EXPERIMENTAL,LIGHT,2,saveTime_2510171332__sessionTime_202510171240__participant_IJH6593__trialN_2__trialT_2__fileType_uncropped.png,0.0,0.0,0.0008227774,0.037553247,0.3257886,0.45037094,0.24417512,0.3127886,0.9255952,0.9255952,0.044299684,0.044299684
QPM4966,2,5 Hz,5.0,EXPERIMENTAL,LIGHT,2,saveTime_2510171332__sessionTime_202510171240__participant_QPM4966__trialN_2__trialT_2__fileType_cropped.png,0.0,0.0,0.00022709683,0.010365165,0.60370964,0.8345697,0.12668274,0.16228074,0.9716399,0.9716399,0.06162842,0.06162842
