raw_index,filename,path,saveTime_raw,sessionTime_raw,sessionTime_raw_fixed,participant,participant_canon,final_participant,final_sessionTime_raw,trialN,trialT,fileType,ext,is_postq,trial_excluded,keep_manual,keep_effective,clean_filename,clean_path
1025,saveTime_2510171630__sessionTime_202510171420__participant_IJM4327__trialN_17__trialT_6__fileType_uncropped.png,data\00_raw_data\saveTime_2510171630__sessionTime_202510171420__participant_IJM4327__trialN_17__trialT_6__fileType_uncropped.png,2510171630,202510171420,202510171420,IJM4327,IJM4327,IJM4327,202510171420,17,6,uncropped,png,False,False,True,True,saveTime_2510171630__sessionTime_202510171420__participant_IJM4327__trialN_17__trialT_6__fileType_uncropped.png,data/05_cleaned_data/saveTime_2510171630__sessionTime_202510171420__participant_IJM4327__trialN_17__trialT_6__fileType_uncropped.png
1026,saveTime_2510171630__sessionTime_202510171420__participant_IJM4327__trialN_NA__trialT_POSTQ.json,data\00_raw_data\saveTime_2510171630__sessionTime_202510171420__participant_IJM4327__trialN_NA__trialT_POSTQ.json,2510171630,202510171420,202510171420,IJM4327,IJM4327,IJM4327,202510171420,NA,POSTQ,POSTQ,json,True,False,True,True,saveTime_2510171630__sessionTime_202510171420__participant_IJM4327__trialN_NA__trialT_POSTQ.json,data/05_cleaned_data/saveTime_2510171630__sessionTime_202510171420__participant_IJM4327__trialN_NA__trialT_POSTQ.json
1027,saveTime_2510171650__sessionTime_202510171600__participant_CBS5369__trialN_1__trialT_9__fileType_cropped.png,data\00_raw_data\saveTime_2510171650__sessionTime_202510171600__participant_CBS5369__trialN_1__trialT_9__fileType_cropped.png,2510171650,202510171600,202510171600,CBS5369,CBS5369,CBS5369,202510171600,1,9,cropped,png,False,False,True,True,saveTime_2510171650__sessionTime_202510171600__participant_CBS5369__trialN_1__trialT_9__fileType_cropped.png,data/05_cleaned_data/saveTime_2510171650__sessionTime_202510171600__participant_CBS5369__trialN_1__trialT_9__fileType_cropped.png
1028,saveTime_2510171650__sessionTime_202510171600__participant_CBS5369__trialN_1__trialT_9__fileType_json.json,data\00_raw_data\saveTime_2510171650__sessionTime_202510171600__participant_CBS5369__trialN_1__trialT_9__fileType_json.json,2510171650,202510171600,202510171600,CBS5369,CBS5369,CBS5369,202510171600,1,9,json,json,False,False,True,True,saveTime_2510171650__sessionTime_202510171600__participant_CBS5369__trialN_1__trialT_9__fileType_json.json,data/05_cleaned_data/saveTime_2510171650__sessionTime_202510171600__participant_CBS5369__trialN_1__trialT_9__fileType_json.json
1029,saveTime_2510171650__sessionTime_202510171600__participant_CBS5369__trialN_1__trialT_9__fileType_svg.svg,data\00_raw_data\saveTime_2510171650__sessionTime_202510171600__participant_CBS5369__trialN_1__trialT_9__fileType_svg.svg,2510171650,202510171600,202510171600,CBS5369,CBS5369,CBS5369,202510171600,1,9,svg,svg,False,False,True,True,saveTime_2510171650__sessionTime_202510171600__participant_CBS5369__trialN_1__trialT_9__fileType_svg.svg,data/05_cleaned_data/saveTime_2510171650__sessionTime_202510171600__participant_CBS5369__trialN_1__trialT_9__fileType_svg.svg
1030,saveTime_2510171650__sessionTime_202510171600__participant_CBS5369__trialN_1__trialT_9__fileType_uncropped.png,data\00_raw_data\saveTime_2510171650__sessionTime_202510171600__participant_CBS5369__trialN_1__trialT_9__fileType_uncropped.png,2510171650,202510171600,202510171600,CBS5369,CBS5369,CBS5369,202510171600,1,9,uncropped,png,False,False,True,True,saveTime_2510171650__sessionTime_202510171600__participant_CBS5369__trialN_1__trialT_9__fileType_uncropped.png,data/05_cleaned_data/saveTime_2510171650__sessionTime_202510171600__participant_CBS5369__trialN_1__trialT_9__fileType_uncropped.png
1031,saveTime_2510171650__sessionTime_202510171600__participant_CFF4897__trialN_1__trialT_9__fileType_cropped.png,data\00_raw_data\saveTime_2510171650__sessionTime_202510171600__participant_CFF4897__trialN_1__trialT_9__fileType_cropped.png,2510171650,202510171600,202510171600,CFF4897,CFF4897,CFF4897,202510171600,1,9,cropped,png,False,False,True,True,saveTime_2510171650__sessionTime_202510171600__participant_CFF4897__trialN_1__trialT_9__fileType_cropped.png,data/05_cleaned_data/saveTime_2510171650__sessionTime_202510171600__participant_CFF4897__trialN_1__trialT_9__fileType_cropped.png
1032,saveTime_2510171650__sessionTime_202510171600__participant_CFF4897__trialN_1__trialT_9__fileType_json.json,data\00_raw_data\saveTime_2510171650__sessionTime_202510171600__participant_CFF4897__trialN_1__trialT_9__fileType_json.json,2510171650,202510171600,202510171600,CFF4897,CFF4897,CFF4897,202510171600,1,9,json,json,False,False,True,True,saveTime_2510171650__sessionTime_202510171600__participant_CFF4897__trialN_1__trialT_9__fileType_json.json,data/05_cleaned_data/saveTime_2510171650__sessionTime_202510171600__participant_CFF4897__trialN_1__trialT_9__fileType_json.json
1033,saveTime_2510171650__sessionTime_202510171600__participant_CFF4897__trialN_1__trialT_9__fileType_svg.svg,data\00_raw_data\saveTime_2510171650__sessionTime_202510171600__participant_CFF4897__trialN_1__trialT_9__fileType_svg.svg,2510171650,202510171600,202510171600,CFF4897,CFF4897,CFF4897,202510171600,1,9,svg,svg,False,False,True,True,saveTime_2510171650__sessionTime_202510171600__participant_CFF4897__trialN_1__trialT_9__fileType_svg.svg,data/05_cleaned_data/saveTime_2510171650__sessionTime_202510171600__participant_CFF4897__trialN_1__trialT_9__fileType_svg.svg
1034,saveTime_2510171650__sessionTime_202510171600__participant_CFF4897__trialN_1__trialT_9__fileType_uncropped.png,data\00_raw_data\saveTime_2510171650__sessionTime_202510171600__participant_CFF4897__trialN_1__trialT_9__fileType_uncropped.png,2510171650,202510171600,202510171600,CFF4897,CFF4897,CFF4897,202510171600,1,9,uncropped,png,False,False,True,True,saveTime_2510171650__sessionTime_202510171600__participant_CFF4897__trialN_1__trialT_9__fileType_uncropped.png,data/05_cleaned_data/saveTime_2510171650__sessionTime_202510171600__participant_CFF4897__trialN_1__trialT_9__fileType_uncropped.png
1035,saveTime_2510171650__sessionTime_202510171600__participant_IPH1907__trialN_1__trialT_9__fileType_cropped.png,data\00_raw_data\saveTime_2510171650__sessionTime_202510171600__participant_IPH1907__trialN_1__trialT_9__fileType_cropped.png,2510171650,202510171600,202510171600,IPH1907,IPH1907,IPH1907,202510171600,1,9,cropped,png,False,False,True,True,saveTime_2510171650__sessionTime_202510171600__participant_IPH1907__trialN_1__trialT_9__fileType_cropped.png,data/05_cleaned_data/saveTime_2510171650__sessionTime_202510171600__participant_IPH1907__trialN_1__trialT_9__fileType_cropped.png
1036,saveTime_2510171650__sessionTime_202510171600__participant_IPH1907__trialN_1__trialT_9__fileType_json.json,data\00_raw_data\saveTime_2510171650__sessionTime_202510171600__participant_IPH1907__trialN_1__trialT_9__fileType_json.json,2510171650,202510171600,202510171600,IPH1907,IPH1907,IPH1907,202510171600,1,9,json,json,False,False,True,True,saveTime_2510171650__sessionTime_202510171600__participant_IPH1907__trialN_1__trialT_9__fileType_json.json,data/05_cleaned_data/saveTime_2510171650__sessionTime_202510171600__participant_IPH1907__trialN_1__trialT_9__fileType_json.json
1037,saveTime_2510171650__sessionTime_202510171600__participant_IPH1907__trialN_1__trialT_9__fileType_svg.svg,data\00_raw_data\saveTime_2510171650__sessionTime_202510171600__participant_IPH1907__trialN_1__trialT_9__fileType_svg.svg,2510171650,202510171600,202510171600,IPH1907,IPH1907,IPH1907,202510171600,1,9,svg,svg,False,False,True,True,saveTime_2510171650__sessionTime_202510171600__participant_IPH1907__trialN_1__trialT_9__fileType_svg.svg,data/05_cleaned_data/saveTime_2510171650__sessionTime_202510171600__participant_IPH1907__trialN_1__trialT_9__fileType_svg.svg
1038,saveTime_2510171650__sessionTime_202510171600__participant_IPH1907__trialN_1__trialT_9__fileType_uncropped.png,data\00_raw_data\saveTime_2510171650__sessionTime_202510171600__participant_IPH1907__trialN_1__trialT_9__fileType_uncropped.png,2510171650,202510171600,202510171600,IPH1907,IPH1907,IPH1907,202510171600,1,9,uncropped,png,False,False,True,True,saveTime_2510171650__sessionTime_202510171600__participant_IPH1907__trialN_1__trialT_9__fileType_uncropped.png,data/05_cleaned_data/saveTime_2510171650__sessionTime_202510171600__participant_IPH1907__trialN_1__trialT_9__fileType_uncropped.png
1039,saveTime_2510171650__sessionTime_202510171600__participant_NBZ7397__trialN_1__trialT_9__fileType_cropped.png,data\00_raw_data\saveTime_2510171650__sessionTime_202510171600__participant_NBZ7397__trialN_1__trialT_9__fileType_cropped.png,2510171650,202510171600,202510171600,NBZ7397,NBZ7397,NBZ7397,202510171600,1,9,cropped,png,False,False,True,True,saveTime_2510171650__sessionTime_202510171600__participant_NBZ7397__trialN_1__trialT_9__fileType_cropped.png,data/05_cleaned_data/saveTime_2510171650__sessionTime_202510171600__participant_NBZ7397__trialN_1__trialT_9__fileType_cropped.png
1040,saveTime_2510171650__sessionTime_202510171600__participant_NBZ7397__trialN_1__trialT_9__fileType_json.json,data\00_raw_data\saveTime_2510171650__sessionTime_202510171600__participant_NBZ7397__trialN_1__trialT_9__fileType_json.json,2510171650,202510171600,202510171600,NBZ7397,NBZ7397,NBZ7397,202510171600,1,9,json,json,False,False,True,True,saveTime_2510171650__sessionTime_202510171600__participant_NBZ7397__trialN_1__trialT_9__fileType_json.json,data/05_cleaned_data/saveTime_2510171650__sessionTime_202510171600__participant_NBZ7397__trialN_1__trialT_9__fileType_json.json
1041,saveTime_2510171650__sessionTime_202510171600__participant_NBZ7397__trialN_1__trialT_9__fileType_svg.svg,data\00_raw_data\saveTime_2510171650__sessionTime_202510171600__participant_NBZ7397__trialN_1__trialT_9__fileType_svg.svg,2510171650,202510171600,202510171600,NBZ7397,NBZ7397,NBZ7397,202510171600,1,9,svg,svg,False,False,True,True,saveTime_2510171650__sessionTime_202510171600__participant_NBZ7397__trialN_1__trialT_9__fileType_svg.svg,data/05_cleaned_data/saveTime_2510171650__sessionTime_202510171600__participant_NBZ7397__trialN_1__trialT_9__fileType_svg.svg
1042,saveTime_2510171650__sessionTime_202510171600__participant_NBZ7397__trialN_1__trialT_9__fileType_uncropped.png,data\00_raw_data\saveTime_2510171650__sessionTime_202510171600__participant_NBZ7397__trialN_1__trialT_9__fileType_uncropped.png,2510171650,202510171600,202510171600,NBZ7397,NBZ7397,NBZ7397,202510171600,1,9,uncropped,png,False,False,True,True,saveTime_2510171650__sessionTime_202510171600__participant_NBZ7397__trialN_1__trialT_9__fileType_uncropped.png,data/05_cleaned_data/saveTime_2510171650__sessionTime_202510171600__participant_NBZ7397__trialN_1__trialT_9__fileType_uncropped.png
1043,saveTime_2510171650__sessionTime_202510171600__participant_WBJ1554__trialN_1__trialT_9__fileType_cropped.png,data\00_raw_data\saveTime_2510171650__sessionTime_202510171600__participant_WBJ1554__trialN_1__trialT_9__fileType_cropped.png,2510171650,202510171600,202510171600,WBJ1554,WBJ1554,WBJ1554,202510171600,1,9,cropped,png,False,False,True,True,saveTime_2510171650__sessionTime_202510171600__participant_WBJ1554__trialN_1__trialT_9__fileType_cropped.png,data/05_cleaned_data/saveTime_2510171650__sessionTime_202510171600__participant_WBJ1554__trialN_1__trialT_9__fileType_cropped.png
1044,saveTime_2510171650__sessionTime_202510171600__participant_WBJ1554__trialN_1__trialT_9__fileType_json.json,data\00_raw_data\saveTime_2510171650__sessionTime_202510171600__participant_WBJ1554__trialN_1__trialT_9__fileType_json.json,2510171650,202510171600,202510171600,WBJ1554,WBJ1554,WBJ1554,202510171600,1,9,json,json,False,False,True,True,saveTime_2510171650__sessionTime_202510171600__participant_WBJ1554__trialN_1__trialT_9__fileType_json.json,data/05_cleaned_data/saveTime_2510171650__sessionTime_202510171600__participant_WBJ1554__trialN_1__trialT_9__fileType_json.json
1045,saveTime_2510171650__sessionTime_202510171600__participant_WBJ1554__trialN_1__trialT_9__fileType_svg.svg,data\00_raw_data\saveTime_2510171650__sessionTime_202510171600__participant_WBJ1554__trialN_1__trialT_9__fileType_svg.svg,2510171650,202510171600,202510171600,WBJ1554,WBJ1554,WBJ1554,202510171600,1,9,svg,svg,False,False,True,True,saveTime_2510171650__sessionTime_202510171600__participant_WBJ1554__trialN_1__trialT_9__fileType_svg.svg,data/05_cleaned_data/saveTime_2510171650__sessionTime_202510171600__participant_WBJ1554__trialN_1__trialT_9__fileType_svg.svg
1046,saveTime_2510171650__sessionTime_202510171600__participant_WBJ1554__trialN_1__trialT_9__fileType_uncropped.png,data\00_raw_data\saveTime_2510171650__sessionTime_202510171600__participant_WBJ1554__trialN_1__trialT_9__fileType_uncropped.png,2510171650,202510171600,202510171600,WBJ1554,WBJ1554,WBJ1554,202510171600,1,9,uncropped,png,False,False,True,True,saveTime_2510171650__sessionTime_202510171600__participant_WBJ1554__trialN_1__trialT_9__fileType_uncropped.png,data/05_cleaned_data/saveTime_2510171650__sessionTime_202510171600__participant_WBJ1554__trialN_1__trialT_9__fileType_uncropped.png
1047,saveTime_2510171651__sessionTime_202510170920__participant_MBN6717__trialN_1__trialT_9__fileType_cropped.png,data\00_raw_data\saveTime_2510171651__sessionTime_202510170920__participant_MBN6717__trialN_1__trialT_9__fileType_cropped.png,2510171651,202510170920,202510171600,MBN6717,MBN6717,MBN6717,202510171600,1,9,cropped,png,False,False,True,True,saveTime_2510171651__sessionTime_202510171600__participant_MBN6717__trialN_1__trialT_9__fileType_cropped.png,data/05_cleaned_data/saveTime_2510171651__sessionTime_202510171600__participant_MBN6717__trialN_1__trialT_9__fileType_cropped.png
1048,saveTime_2510171651__sessionTime_202510170920__participant_MBN6717__trialN_1__trialT_9__fileType_json.json,data\00_raw_data\saveTime_2510171651__sessionTime_202510170920__participant_MBN6717__trialN_1__trialT_9__fileType_json.json,2510171651,202510170920,202510171600,MBN6717,MBN6717,MBN6717,202510171600,1,9,json,json,False,False,True,True,saveTime_2510171651__sessionTime_202510171600__participant_MBN6717__trialN_1__trialT_9__fileType_json.json,data/05_cleaned_data/saveTime_2510171651__sessionTime_202510171600__participant_MBN6717__trialN_1__trialT_9__fileType_json.json
1049,saveTime_2510171651__sessionTime_202510170920__participant_MBN6717__trialN_1__trialT_9__fileType_svg.svg,data\00_raw_data\saveTime_2510171651__sessionTime_202510170920__participant_MBN6717__trialN_1__trialT_9__fileType_svg.svg,2510171651,202510170920,202510171600,MBN6717,MBN6717,MBN6717,202510171600,1,9,svg,svg,False,False,True,True,saveTime_2510171651__sessionTime_202510171600__participant_MBN6717__trialN_1__trialT_9__fileType_svg.svg,data/05_cleaned_data/saveTime_2510171651__sessionTime_202510171600__participant_MBN6717__trialN_1__trialT_9__fileType_svg.svg
1050,saveTime_2510171651__sessionTime_202510170920__participant_MBN6717__trialN_1__trialT_9__fileType_uncropped.png,data\00_raw_data\saveTime_2510171651__sessionTime_202510170920__participant_MBN6717__trialN_1__trialT_9__fileType_uncropped.png,2510171651,202510170920,202510171600,MBN6717,MBN6717,MBN6717,202510171600,1,9,uncropped,png,False,False,True,True,saveTime_2510171651__sessionTime_202510171600__participant_MBN6717__trialN_1__trialT_9__fileType_uncropped.png,data/05_cleaned_data/saveTime_2510171651__sessionTime_202510171600__participant_MBN6717__trialN_1__trialT_9__fileType_uncropped.png
1051,saveTime_2510171651__sessionTime_202510171600__participant_MPX4016__trialN_1__trialT_9__fileType_cropped.png,data\00_raw_data\saveTime_2510171651__sessionTime_202510171600__participant_MPX4016__trialN_1__trialT_9__fileType_cropped.png,2510171651,202510171600,202510171600,MPX4016,MPX4016,MPX4016,202510171600,1,9,cropped,png,False,False,True,True,saveTime_2510171651__sessionTime_202510171600__participant_MPX4016__trialN_1__trialT_9__fileType_cropped.png,data/05_cleaned_data/saveTime_2510171651__sessionTime_202510171600__participant_MPX4016__trialN_1__trialT_9__fileType_cropped.png
1052,saveTime_2510171651__sessionTime_202510171600__participant_MPX4016__trialN_1__trialT_9__fileType_json.json,data\00_raw_data\saveTime_2510171651__sessionTime_202510171600__participant_MPX4016__trialN_1__trialT_9__fileType_json.json,2510171651,202510171600,202510171600,MPX4016,MPX4016,MPX4016,202510171600,1,9,json,json,False,False,True,True,saveTime_2510171651__sessionTime_202510171600__participant_MPX4016__trialN_1__trialT_9__fileType_json.json,data/05_cleaned_data/saveTime_2510171651__sessionTime_202510171600__participant_MPX4016__trialN_1__trialT_9__fileType_json.json
1053,saveTime_2510171651__sessionTime_202510171600__participant_MPX4016__trialN_1__trialT_9__fileType_svg.svg,data\00_raw_data\saveTime_2510171651__sessionTime_202510171600__participant_MPX4016__trialN_1__trialT_9__fileType_svg.svg,2510171651,202510171600,202510171600,MPX4016,MPX4016,MPX4016,202510171600,1,9,svg,svg,False,False,True,True,saveTime_2510171651__sessionTime_202510171600__participant_MPX4016__trialN_1__trialT_9__fileType_svg.svg,data/05_cleaned_data/saveTime_2510171651__sessionTime_202510171600__participant_MPX4016__trialN_1__trialT_9__fileType_svg.svg
